timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-24T15:30:24,new_runner_experiment,1647ef05-2b3b-46e1-b274-3dbb340f14bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0021417620591819286,1.4520505613963293e-08,6.779700644949127e-06,77.01299954680069,0.0,141.21232795715332,2.6075576416845214e-08,0,2.8181942075518237e-08,5.425751849236345e-08,Netherlands,NLD,,,,Linux-5.15.0-119-generic-x86_64-with-glibc2.35,3.10.14,2.7.1,32,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,,,,,376.5662078857422,machine,N,1.0
