timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-24T15:30:28,new_runner_experiment,3a28222e-67b4-4a5c-97de-4f03208cf840,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.002476123976521194,1.2512474493925702e-08,5.053250407721902e-06,43.47756196437018,0.0,141.21232795715332,1.5733623697292143e-08,0,3.102065843917534e-08,4.6754282136467483e-08,Netherlands,NLD,,,,Linux-5.15.0-119-generic-x86_64-with-glibc2.35,3.10.14,2.7.1,32,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,,,,,376.5662078857422,machine,N,1.0
